2023-10-31 19:26:18,000 INFO  Logger.cs: 70 - 
2023-10-31 19:28:57,209 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in finray-finger-2
2023-10-31 19:28:57,209 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finray_3f_asm.SLDASM
2023-10-31 19:28:57,210 INFO  ExportHelperExtension.cs: 1136 - Found 45 in finray_3f_asm.SLDASM
2023-10-31 19:28:57,210 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in finray_3f_asm.SLDASM
2023-10-31 19:28:57,210 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-31 19:28:57,211 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-10-31 19:28:57,211 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finray-finger-1
2023-10-31 19:28:57,211 INFO  ExportHelperExtension.cs: 1136 - Found 33 in finray-finger-1
2023-10-31 19:28:57,212 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finray-finger-1
2023-10-31 19:28:57,212 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finray-finger-3
2023-10-31 19:28:57,212 INFO  ExportHelperExtension.cs: 1136 - Found 33 in finray-finger-3
2023-10-31 19:28:57,213 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finray-finger-3
2023-10-31 19:28:57,213 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hand_base_3f-1
2023-10-31 19:28:57,213 INFO  ExportHelperExtension.cs: 1136 - Found 50 in hand_base_3f-1
2023-10-31 19:28:57,213 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hand_base_3f-1
2023-10-31 19:28:57,213 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finray-finger-2
2023-10-31 19:28:57,213 INFO  ExportHelperExtension.cs: 1136 - Found 33 in finray-finger-2
2023-10-31 19:28:57,213 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finray-finger-2
2023-10-31 19:28:57,285 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-31 19:30:16,213 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2023-10-31 19:30:16,215 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
